,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
636,100000077651,Cimoring krispipol - Cimoring krispipol bbq,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/0f038264-f229-4c17-823c-980a4fd764fd
637,100000077649,Cimoring krispipol - Cimoring krispipol sepecial balado,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/1e3ca590-c26d-4b1a-a8bc-c827b1b42161
638,100000077647,Cimoring krispipol - Cimoring krispipol sweet spicy,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/1331c686-5aff-4efe-8e56-5bfd296736cc
639,100000077646,Cimoring krispipol - Cimoring krispipol pedas level #3,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/663e6b9b-4934-4525-ab7f-1dd619f3518c
640,100000077645,Cimoring krispipol - Cimoring krispipol corn,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f81f9268-23a0-4447-8b2f-7d2f75de2857
641,100000077644,Cimoring krispipol - Cimoring krispipol pedas level #5,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/ee017788-15b5-403e-89ff-caeb84d99b13
642,100000077642,Cimoring krispipol - Cimoring krispipol keju,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/e0f80bc4-417c-4989-9eb0-8056a35c930b
643,100000076265,Cimoring krispipol - Anjani - cimoring krispipol,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/e98e158e-5d0a-4c0a-a199-2a39240df674
644,100000076258,Cimoring krispipol - Cimoring krispipol,Rp.13.000,Rp.12.350,Rp.12.350,13000,Cimoring krispipol,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/d7238ba8-0b75-4cba-a716-47feac28da6e
645,100000074739,DAPOER TANTE ALAN - KLANTING UDANG BALADO,Rp.20.000,Rp.18.050,Rp.18.050,19000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/fc03ff7c-c6d6-429d-b01a-d4cb5b6b822e
646,100000074736,DAPOER TANTE ALAN - KLANTING UDANG JAGUNG BAKAR,Rp.20.000,Rp.18.050,Rp.18.050,19000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/281ee99b-aebe-45a3-87f2-045057d9eae0
647,100000074111,DAPOER TANTE ALAN - KLANTING UDANG ORIGINAL,Rp.20.000,Rp.18.050,Rp.18.050,19000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/963ac05d-edf8-42b7-9ca9-7632cdcbbc14
648,100000074099,DAPOER TANTE ALAN - PISANG MULI RASA COKLAT 100 GR,Rp.20.000,Rp.18.050,Rp.18.050,19000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/d52dc157-0e10-460f-9d9f-1abea2ab719d
649,100000074092,DAPOER TANTE ALAN - PISANG MULI,Rp.20.000,Rp.18.050,Rp.18.050,19000,DAPOER TANTE ALAN,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/4eb70c39-acaa-4ea1-a332-82682b1199ab
650,100000066095,Makaroni Bonju - Spageti Krizpy - Original,Rp.17.000,Rp.13.727,Rp.13.727,16150,Makaroni Bonju,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/e4014b8b-2c48-4582-b5ce-2422c7d8bd89
651,100000066094,Makaroni Bonju - Spageti Krizpy - Keju Spicy,Rp.17.000,Rp.13.727,Rp.13.727,16150,Makaroni Bonju,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/e1be59dd-821e-425a-b5b9-459bc2a46791
652,100000066093,Makaroni Bonju - Spageti Krizpy - Keju Original,Rp.17.000,Rp.13.727,Rp.13.727,16150,Makaroni Bonju,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/00cca8d1-8fe9-4f11-89fb-3c5d15855016
