,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
1145,100000048597,Cethosia Myrina - Tas Ransel Anak Dinier CM 1590,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cethosia-myrina/product/image/6204e59901701.jpg
1146,100000078297,Gallery Kiddos - Ransel anak unisex bisa di pakai anak pria dan anak wanaita,Rp.90.000,Rp.58.200,Rp.58.200,60000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/edb0d341-b438-4c04-80de-edb05db62d9c
1147,100000085417,qaydstoreid - Tas Ransel Sekolah bk,Rp.136.960,Rp.36.220,Rp.36.220,36960,qaydstoreid,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/e57effad-e473-4ef4-a6c9-cfc962439500
1148,100000085785,Gallery Kiddos - Ransel anak motif sapi lucu,Rp.90.000,Rp.63.050,Rp.63.050,65000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/759c1956-7890-4ed5-947a-fb1ac01571f8
1149,100000088962,Gallery Kiddos - Ransel anak pelangi free tempat pensil,Rp.90.000,Rp.63.050,Rp.63.050,65000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/b14ff7d9-119b-4310-a7f7-75350122dedf
1150,100000066754,Cethosia Myrina - Tas Boneka Beruang Berbulu CM1652,Rp.170.000,Rp.122.400,Rp.122.400,153000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/7257dd18-d418-491f-8d08-97baa0252c04.jpeg
1151,100000066747,Cethosia Myrina - Ransel Anak 3in1 Mini Rabbit CM1640,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/5f57fb14-742d-4535-867d-5c98ba5fde30.jpg
1152,100000087673,Gallery Kiddos - Ransel anak chenhao,Rp.90.000,Rp.63.050,Rp.63.050,65000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/eb324faf-7cd0-4033-b753-57b2400e6fd2
1153,100000065627,Alcaff - Alcaff - tas Ransel sekolah Kucingsedih,Rp.75.000,Rp.67.500,Rp.67.500,75000,Alcaff,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/0b1ca452-a300-4d31-aed2-70d73c3e20f7
1154,100000086421,Cethosia Myrina - Tas Ransel anak Boba design CM1661,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/80a42250-fd91-4760-bdc0-015154921ee0
1155,100000086420,Cethosia Myrina - Tas Ransel  Anak bobatwin CM1660,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/9e2e7ae6-0b6d-4760-89e2-c90f097327ce.jpeg
1156,100000102677,Gallery Kiddos - Ransel boba new arrivals free botol minum,Rp.90.000,Rp.63.050,Rp.63.050,65000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/3ce7e700-12e6-483e-abdc-cf76903acd0b
1157,100000092168,Gallery Kiddos - Ransel sekolah anak jinboshi,Rp.90.000,Rp.63.050,Rp.63.050,65000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/520e00a7-70e5-4c3d-af78-f85dc9e602a1
1158,100000078731,Gallery Kiddos - Ransel set anak unisex motif rabbit,Rp.80.000,Rp.53.350,Rp.53.350,55000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/be18408c-af44-443f-88ee-73bfef94f5ff
1159,100000087705,Mania Shop - Tas selempang boneka teddybear lucu,Rp.49.900,Rp.44.910,Rp.44.910,49900,Mania Shop,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/a38b9004-4e19-4954-b753-4e383a451359
1160,100000020244,Cethosia Myrina - Ransel CM 1519,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cethosia-myrina/product/image/5f571fada3013.jpg
1161,100000086418,Cethosia Myrina - Tas Ransel Astronot Baru CM1658,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/7d03d785-736c-4039-befc-b1ca9b8222e7.jpeg
1162,100000021183,Cethosia Myrina - Ransel 1553,Rp.140.000,Rp.100.800,Rp.100.800,126000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cethosia-myrina/product/image/5f6af661973b0.jpg
1163,100000085583,Gallery Kiddos - Ransel sekolah anak astronout,Rp.90.000,Rp.63.050,Rp.63.050,65000,Gallery Kiddos,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/c04a09b9-ce5c-4a5f-9cf6-dde39a6d2ab9
1164,100000086922,Hoofla - HOOFLA BACKPACK SET 3 in 1,Rp.398.000,Rp.139.300,Rp.139.300,199000,Hoofla,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/d38bc8b3-bbbf-40fd-855c-0a4111c1f75b
1165,100000066750,Cethosia Myrina - Ransel Anak 3in1 Panda Tidur CM1643,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/c901ef17-88a5-46dc-ae33-bd6108739e0b.jpeg
1166,100000086419,Cethosia Myrina - Tas Ransel Jinboshi FullPrint CM1659,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/215308f9-86ef-4ea0-8ce1-32a0f9a6acfe
1167,100000086274,Cethosia Myrina - Tas Ransel  Dua Warna Dinir Print,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/7e2a11df-8779-4a48-b8f5-010caeea8015.jpg
1168,100000090431,Ammar Kids - Signature Backpack Pink Green BBS3,Rp.264.286,Rp.138.750,Rp.138.750,185000,Ammar Kids,https://assets.evermos.com/public/small/q:100/evermos-production/brand/amm/product/image/6239fb37-62d1-47cc-98c3-69384b43b1e2.png
1169,100000074051,CBL - Tas Ransel Sekolah Kuliah Anyam_Zipper CBLC04AZIP,Rp.88.000,Rp.79.200,Rp.79.200,88000,CBL,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/5f5cc051-646f-4f06-a83f-c9a85a52765f
1170,100000066748,Cethosia Myrina - Ransel Anak GOOD FRIEND Cat CM1641,Rp.120.000,Rp.86.400,Rp.86.400,108000,Cethosia Myrina,https://assets.evermos.com/public/small/q:100/evermos-production/brand/cma/product/image/f085a7b8-1742-4de5-ad50-a8621d07f33b.jpg
